time,lat,lon,alt_GND[m],temp[°C],v[kmh],v[knts],cours[deg],Acc_x0[g],Acc_y0[g],Acc_z0[g],Gyro_x0[deg_s],Gyro_y0[deg_s],Gyro_z0[deg_s],Acc_x1[g],Acc_y1[g],Acc_z1[g],Gyro_x1[deg_s],Gyro_y1[deg_s],Gyro_z1[deg_s],Acc_x2[g],Acc_y2[g],Acc_z2[g],Gyro_x2[deg_s],Gyro_y2[deg_s],Gyro_z2[deg_s],Acc_x3[g],Acc_y3[g],Acc_z3[g],Gyro_x3[deg_s],Gyro_y3[deg_s],Gyro_z3[deg_s],Acc_x4[g],Acc_y4[g],Acc_z4[g],Gyro_x4[deg_s],Gyro_y4[deg_s],Gyro_z4[deg_s],sat[n]
27.05.2025 14:24:27.135,0,0,0,24.69764705882353,0,0,0,0.0382265625,0.02692578125,1.224646484375,1.8406106870229006,2.387022900763359,-2.907557251908397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.05.2025 14:24:27.143,0,0,0,24.69470588235294,0,0,0,-0.003033203125,-0.021658203125,1.2698125,2.306259541984733,-1.3763358778625954,-3.68618320610687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.05.2025 14:24:27.150,0,0,0,24.69470588235294,0,0,0,0.010150390625,-0.0096953125,1.27323046875,1.069618320610687,-3.5748091603053433,-3.2816030534351146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.05.2025 14:24:27.157,0,0,0,24.69470588235294,0,0,0,0.012591796875,-0.007009765625,1.252966796875,-0.396030534351145,-3.80381679389313,-3.2816030534351146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.05.2025 14:24:27.164,0,0,0,24.69764705882353,0,0,0,0.019671875,0.0005585937500000001,1.249548828125,2.3902290076335877,-2.5442748091603056,-2.85412213740458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.05.2025 14:24:27.171,0,0,0,24.691764705882356,0,0,0,0.021380859375,0.0059296875,1.25662890625,2.3978625954198476,-1.8267175572519085,-2.35793893129771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.05.2025 14:24:27.180,0,0,0,24.688823529411764,0,0,0,0.022845703125,0.010080078125,1.255408203125,2.5276335877862595,-1.498473282442748,-1.9915267175572517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.05.2025 14:24:27.187,0,0,0,24.691764705882356,0,0,0,0.02406640625,0.01227734375,1.254919921875,2.871145038167939,-1.170229007633588,-1.6022137404580152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.05.2025 14:24:27.195,0,0,0,24.69470588235294,0,0,0,0.024310546875,0.014474609375,1.256140625,3.260458015267176,-0.6969465648854962,-1.2205343511450382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.05.2025 14:24:27.202,0,0,0,24.69764705882353,0,0,0,0.02406640625,0.0156953125,1.25760546875,3.619236641221374,-0.2541984732824427,-0.8999236641221373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
