time,lat,lon,alt_GND[m],temp[°C],v[kmh],v[knts],cours[deg],Acc_x0[g],Acc_y0[g],Acc_z0[g],Gyro_x0[deg_s],Gyro_y0[deg_s],Gyro_z0[deg_s],Acc_x1[g],Acc_y1[g],Acc_z1[g],Gyro_x1[deg_s],Gyro_y1[deg_s],Gyro_z1[deg_s],Acc_x2[g],Acc_y2[g],Acc_z2[g],Gyro_x2[deg_s],Gyro_y2[deg_s],Gyro_z2[deg_s],Acc_x3[g],Acc_y3[g],Acc_z3[g],Gyro_x3[deg_s],Gyro_y3[deg_s],Gyro_z3[deg_s],Acc_x4[g],Acc_y4[g],Acc_z4[g],Gyro_x4[deg_s],Gyro_y4[deg_s],Gyro_z4[deg_s],sat[n]
21.05.2025 21:41:50.053,0,0,0,20.18294117647059,0,0,0,-0.18296484375,0.006662109375,0.963171875,0.6192366412213741,-1.284732824427481,-3.480076335877863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.05.2025 21:41:50.217,53.56345,9.917145,47.1,20.177058823529414,0.0,0.00,138.93,-0.183697265625,0.006662109375,0.96268359375,0.6192366412213741,-1.2923664122137406,-3.5106106870229006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
21.05.2025 21:41:50.383,53.56345,9.917145,47.1,20.18294117647059,0.0,0.00,138.93,-0.183208984375,0.00739453125,0.9621953125,0.6192366412213741,-1.3,-3.457175572519084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
21.05.2025 21:41:50.433,53.56345,9.917145,47.1,20.185882352941178,0.0,0.00,138.93,-0.182720703125,0.00641796875,0.9641484375,0.6116030534351146,-1.2694656488549618,-3.4953435114503817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
21.05.2025 21:41:50.716,53.56345,9.917145,47.1,20.188823529411767,0.0,0.00,138.93,-0.183453125,0.007150390625,0.963171875,0.6268702290076336,-1.3,-3.4953435114503817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
21.05.2025 21:41:50.766,53.56345,9.917145,47.1,20.18294117647059,0.0,0.00,138.93,-0.1824765625,0.00739453125,0.963171875,0.6345038167938931,-1.2465648854961833,-3.502977099236641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
21.05.2025 21:41:51.232,53.56345,9.917145,47.1,20.18294117647059,0.0,0.00,138.93,-0.18296484375,0.00690625,0.96268359375,0.5887022900763359,-1.284732824427481,-3.480076335877863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
21.05.2025 21:41:51.398,53.56345,9.917145,47.1,20.171176470588236,0.0,0.00,138.93,-0.18296484375,0.007638671875,0.962439453125,0.6192366412213741,-1.284732824427481,-3.472442748091603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
21.05.2025 21:41:51.449,53.56345,9.917145,47.1,20.177058823529414,0.0,0.00,138.93,-0.183208984375,0.007150390625,0.96268359375,0.603969465648855,-1.284732824427481,-3.480076335877863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
21.05.2025 21:41:51.731,53.56345,9.917145,47.1,20.177058823529414,0.0,0.00,138.93,-0.183208984375,0.006173828125,0.963171875,0.6192366412213741,-1.2923664122137406,-3.480076335877863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
