time,lat,lon,alt_GND[m],temp[°C],v[kmh],v[knts],cours[deg],Acc_x0[g],Acc_y0[g],Acc_z0[g],Gyro_x0[deg_s],Gyro_y0[deg_s],Gyro_z0[deg_s],Acc_x1[g],Acc_y1[g],Acc_z1[g],Gyro_x1[deg_s],Gyro_y1[deg_s],Gyro_z1[deg_s],Acc_x2[g],Acc_y2[g],Acc_z2[g],Gyro_x2[deg_s],Gyro_y2[deg_s],Gyro_z2[deg_s],Acc_x3[g],Acc_y3[g],Acc_z3[g],Gyro_x3[deg_s],Gyro_y3[deg_s],Gyro_z3[deg_s],Acc_x4[g],Acc_y4[g],Acc_z4[g],Gyro_x4[deg_s],Gyro_y4[deg_s],Gyro_z4[deg_s],sat[n]
21.05.2025 21:53:19.435,0,0,0,19.462352941176473,0,0,0,-0.18296484375,0.007150390625,0.96463671875,0.6345038167938931,-1.2770992366412215,-3.487709923664122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.05.2025 21:53:19.442,0,0,0,19.459411764705884,0,0,0,-0.182720703125,0.007150390625,0.9641484375,0.6345038167938931,-1.2770992366412215,-3.502977099236641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.05.2025 21:53:19.452,0,0,0,19.459411764705884,0,0,0,-0.182232421875,0.007150390625,0.96463671875,0.6345038167938931,-1.2770992366412215,-3.480076335877863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.05.2025 21:53:19.463,0,0,0,19.459411764705884,0,0,0,-0.182232421875,0.007150390625,0.964392578125,0.6345038167938931,-1.2618320610687024,-3.480076335877863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.05.2025 21:53:19.472,0,0,0,19.462352941176473,0,0,0,-0.1824765625,0.00690625,0.9641484375,0.6268702290076336,-1.2618320610687024,-3.502977099236641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.05.2025 21:53:19.479,0,0,0,19.459411764705884,0,0,0,-0.18198828125,0.00739453125,0.963416015625,0.6497709923664122,-1.2618320610687024,-3.502977099236641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.05.2025 21:53:19.487,0,0,0,19.46529411764706,0,0,0,-0.1824765625,0.007638671875,0.963904296875,0.6497709923664122,-1.2770992366412215,-3.4953435114503817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.05.2025 21:53:19.494,0,0,0,19.462352941176473,0,0,0,-0.182720703125,0.007150390625,0.9641484375,0.6421374045801527,-1.284732824427481,-3.4953435114503817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.05.2025 21:53:19.502,0,0,0,19.462352941176473,0,0,0,-0.182720703125,0.007638671875,0.9641484375,0.6497709923664122,-1.284732824427481,-3.5106106870229006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.05.2025 21:53:19.510,0,0,0,19.462352941176473,0,0,0,-0.18296484375,0.00837109375,0.964880859375,0.6268702290076336,-1.3,-3.4953435114503817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
