time,lat,lon,alt_GND[m],temp[°C],v[kmh],v[knts],cours[deg],Acc_x0[g],Acc_y0[g],Acc_z0[g],Gyro_x0[deg_s],Gyro_y0[deg_s],Gyro_z0[deg_s],Acc_x1[g],Acc_y1[g],Acc_z1[g],Gyro_x1[deg_s],Gyro_y1[deg_s],Gyro_z1[deg_s],Acc_x2[g],Acc_y2[g],Acc_z2[g],Gyro_x2[deg_s],Gyro_y2[deg_s],Gyro_z2[deg_s],Acc_x3[g],Acc_y3[g],Acc_z3[g],Gyro_x3[deg_s],Gyro_y3[deg_s],Gyro_z3[deg_s],Acc_x4[g],Acc_y4[g],Acc_z4[g],Gyro_x4[deg_s],Gyro_y4[deg_s],Gyro_z4[deg_s],sat[n]
27.05.2025 14:33:19.912,0,0,0,25.15352941176471,0,0,0,-0.050396484375,0.01911328125,1.242224609375,-3.1746564885496187,-4.009923664122137,0.016106870229007697,0.578509765625,-0.001150390625,0.813025390625,0.6345038167938931,-1.3152671755725192,-3.426641221374046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.05.2025 14:33:20.126,0,0,0,25.15352941176471,0.0,0.00,78.69,-0.053326171875,-0.001638671875,1.256873046875,5.67267175572519,0.9595419847328246,-1.9991603053435114,0.578021484375,-0.0006621093749999999,0.811072265625,0.6192366412213741,-1.2694656488549618,-3.403740458015267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.05.2025 14:33:20.341,53.556666666666665,10.023375,156.5,25.15058823529412,0.0,0.00,78.69,-0.0594296875,0.004220703125,1.25467578125,2.6421374045801524,-0.9717557251908397,-1.0144274809160305,0.578509765625,-0.00017382812499999994,0.8118046875,0.6192366412213741,-1.2236641221374047,-3.403740458015267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
27.05.2025 14:33:20.555,53.556666666666665,10.023375,156.5,25.15352941176471,0.0,0.00,78.69,-0.059673828125,0.005197265625,1.25467578125,2.718473282442748,-1.002290076335878,-0.8999236641221373,0.578998046875,-0.00041796874999999994,0.810583984375,0.603969465648855,-1.2770992366412215,-3.3961068702290076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
27.05.2025 14:33:20.770,53.556666666666665,10.023375,156.5,25.15058823529412,0.0,0.00,78.69,-0.059673828125,0.006173828125,1.25369921875,2.832977099236641,-0.9564885496183206,-1.0067938931297709,0.5792421875,-0.0006621093749999999,0.811072265625,0.6497709923664122,-1.2923664122137406,-3.388473282442748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
27.05.2025 14:33:20.984,53.556666666666665,10.023375,156.5,25.14764705882353,0.0,0.00,78.69,-0.062603515625,0.009591796875,1.251990234375,3.3902290076335877,-0.33053435114503826,-1.2510687022900764,0.578021484375,-0.0009062499999999999,0.81131640625,0.6345038167938931,-1.2770992366412215,-3.3961068702290076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
27.05.2025 14:33:21.198,53.556666666666665,10.023375,156.5,25.144705882352945,0.0,0.00,78.69,-0.068462890625,0.014474609375,1.253455078125,4.749007633587786,-0.04045801526717563,-1.6938167938931297,0.57875390625,-0.0006621093749999999,0.8118046875,0.6345038167938931,-1.2541984732824427,-3.441908396946565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
27.05.2025 14:33:21.413,53.556666666666665,10.023375,156.5,25.144705882352945,0.0,0.00,78.69,-0.07163671875,0.019357421875,1.254919921875,2.733740458015267,-0.9641221374045802,-0.9762595419847329,0.578021484375,-0.00041796874999999994,0.8118046875,0.6345038167938931,-1.2312977099236642,-3.4113740458015265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
27.05.2025 14:33:21.627,53.556666666666665,10.023375,156.5,25.156470588235294,0.0,0.00,78.69,-0.072369140625,0.019845703125,1.25272265625,2.3825954198473283,-1.1931297709923665,-0.8006870229007632,0.5792421875,-0.0006621093749999999,0.812537109375,0.6345038167938931,-1.2465648854961833,-3.4113740458015265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
27.05.2025 14:33:21.841,53.556666666666665,10.023375,156.5,25.15058823529412,0.0,0.00,78.69,-0.072125,0.020578125,1.253455078125,2.374961832061069,-1.2618320610687024,-0.8083206106870229,0.578998046875,-0.0009062499999999999,0.810095703125,0.6726717557251909,-1.284732824427481,-3.3808396946564887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
