time,lat,lon,alt_GND[m],temp[°C],v[kmh],v[knts],cours[deg],Acc_x0[g],Acc_y0[g],Acc_z0[g],Gyro_x0[deg_s],Gyro_y0[deg_s],Gyro_z0[deg_s],Acc_x1[g],Acc_y1[g],Acc_z1[g],Gyro_x1[deg_s],Gyro_y1[deg_s],Gyro_z1[deg_s],Acc_x2[g],Acc_y2[g],Acc_z2[g],Gyro_x2[deg_s],Gyro_y2[deg_s],Gyro_z2[deg_s],Acc_x3[g],Acc_y3[g],Acc_z3[g],Gyro_x3[deg_s],Gyro_y3[deg_s],Gyro_z3[deg_s],Acc_x4[g],Acc_y4[g],Acc_z4[g],Gyro_x4[deg_s],Gyro_y4[deg_s],Gyro_z4[deg_s],sat[n]
24.05.2025 20:09:25.175,0,0,0,18.662352941176472,0,0,0,0.64271875,0.018625,0.764685546875,0.8940458015267175,-1.3381679389312977,-3.7548854961832063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 20:09:25.183,0,0,0,18.662352941176472,0,0,0,0.64223046875,0.017892578125,0.76248828125,0.9016793893129771,-1.3992366412213741,-3.7472519083969464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 20:09:25.190,0,0,0,18.662352941176472,0,0,0,0.641986328125,0.0196015625,0.763708984375,0.8177099236641222,-1.2770992366412215,-3.7014503816793893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 20:09:25.197,0,0,0,18.66529411764706,0,0,0,0.6417421875,0.0176484375,0.7629765625,0.9245801526717558,-1.3076335877862595,-3.7319847328244276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 20:09:25.204,0,0,0,18.668235294117647,0,0,0,0.642962890625,0.0176484375,0.76444140625,0.8558778625954199,-1.2465648854961833,-3.7014503816793893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 20:09:25.212,0,0,0,18.671176470588236,0,0,0,0.642474609375,0.01716015625,0.763220703125,0.8940458015267175,-1.3763358778625954,-3.770152671755725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 20:09:25.220,0,0,0,18.668235294117647,0,0,0,0.64320703125,0.01618359375,0.7629765625,0.8864122137404581,-1.4297709923664121,-3.7472519083969464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 20:09:25.227,0,0,0,18.66529411764706,0,0,0,0.6436953125,0.016916015625,0.7629765625,0.9169465648854962,-1.2923664122137406,-3.7243511450381677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 20:09:25.236,0,0,0,18.662352941176472,0,0,0,0.6436953125,0.016427734375,0.7629765625,0.9398473282442749,-1.116793893129771,-3.770152671755725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 20:09:25.243,0,0,0,18.66529411764706,0,0,0,0.642474609375,0.0176484375,0.7629765625,0.9093129770992366,-0.9564885496183206,-3.7472519083969464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 20:09:25.250,0,0,0,18.662352941176472,0,0,0,0.641986328125,0.018869140625,0.766150390625,0.9245801526717558,-1.0557251908396947,-3.7472519083969464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 20:09:25.257,0,0,0,18.66529411764706,0,0,0,0.64125390625,0.019357421875,0.765173828125,0.9016793893129771,-1.170229007633588,-3.7625190839694653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 20:09:25.265,0,0,0,18.662352941176472,0,0,0,0.640765625,0.019845703125,0.766638671875,0.871145038167939,-1.216030534351145,-3.7243511450381677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 20:09:25.272,0,0,0,18.66529411764706,0,0,0,0.64027734375,0.02008984375,0.76541796875,0.8787786259541985,-1.4068702290076336,-3.7472519083969464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 20:09:25.279,0,0,0,18.66529411764706,0,0,0,0.641009765625,0.020578125,0.765173828125,0.871145038167939,-1.3763358778625954,-3.7243511450381677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
