time,lat,lon,alt_GND[m],temp[°C],v[kmh],v[knts],cours[deg],Acc_x0[g],Acc_y0[g],Acc_z0[g],Gyro_x0[deg_s],Gyro_y0[deg_s],Gyro_z0[deg_s],Acc_x1[g],Acc_y1[g],Acc_z1[g],Gyro_x1[deg_s],Gyro_y1[deg_s],Gyro_z1[deg_s],Acc_x2[g],Acc_y2[g],Acc_z2[g],Gyro_x2[deg_s],Gyro_y2[deg_s],Gyro_z2[deg_s],Acc_x3[g],Acc_y3[g],Acc_z3[g],Gyro_x3[deg_s],Gyro_y3[deg_s],Gyro_z3[deg_s],Acc_x4[g],Acc_y4[g],Acc_z4[g],Gyro_x4[deg_s],Gyro_y4[deg_s],Gyro_z4[deg_s],sat[n]
27.05.2025 14:25:26.736,53.55660833333334,10.02362,228.9,24.81235294117647,0.0,0.00,224.19,0.03383203125,0.016427734375,1.191931640625,0.7719083969465649,-0.9335877862595421,-14.197633587786259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
27.05.2025 14:25:26.743,53.55660833333334,10.02362,228.9,24.81529411764706,0.0,0.00,224.19,-0.01011328125,-0.025076171875,1.309607421875,1.504732824427481,-8.208396946564886,-16.434274809160307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
27.05.2025 14:25:26.750,53.55660833333334,10.02362,228.9,24.824117647058827,0.0,0.00,224.19,0.013080078125,0.004708984375,1.26834765625,-2.0601526717557253,-11.727480916030535,-14.373206106870228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
27.05.2025 14:25:26.757,53.55660833333334,10.02362,228.9,24.824117647058827,0.0,0.00,224.19,0.02504296875,0.007638671875,1.236365234375,-0.5792366412213741,-9.964122137404582,-12.067862595419847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
27.05.2025 14:25:26.765,53.55660833333334,10.02362,228.9,24.827058823529413,0.0,0.00,224.19,0.029681640625,0.01130078125,1.241248046875,0.8329770992366412,-7.429770992366412,-10.01442748091603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
27.05.2025 14:25:26.772,53.55660833333334,10.02362,228.9,24.830000000000002,0.0,0.00,224.19,0.0294375,0.013498046875,1.24588671875,1.4970992366412215,-5.093893129770993,-8.258702290076336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
27.05.2025 14:25:26.780,53.55660833333334,10.02362,228.9,24.827058823529413,0.0,0.00,224.19,0.031390625,0.012521484375,1.238318359375,2.6421374045801524,-2.101526717557252,-6.983893129770992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
27.05.2025 14:25:26.787,53.55660833333334,10.02362,228.9,24.827058823529413,0.0,0.00,224.19,0.031634765625,0.013009765625,1.23905078125,4.008549618320611,0.5396946564885496,-6.266335877862595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
27.05.2025 14:25:26.795,53.55660833333334,10.02362,228.9,24.827058823529413,0.0,0.00,224.19,0.029681640625,0.013986328125,1.246619140625,5.237557251908397,0.753435114503817,-5.754885496183206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
27.05.2025 14:25:26.805,53.55660833333334,10.02362,228.9,24.824117647058827,0.0,0.00,224.19,0.027484375,0.018380859375,1.2571171875,5.779541984732825,3.837404580152672,-5.037328244274809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
