time,lat,lon,alt_GND[m],temp[°C],v[kmh],v[knts],cours[deg],Acc_x0[g],Acc_y0[g],Acc_z0[g],Gyro_x0[deg_s],Gyro_y0[deg_s],Gyro_z0[deg_s],Acc_x1[g],Acc_y1[g],Acc_z1[g],Gyro_x1[deg_s],Gyro_y1[deg_s],Gyro_z1[deg_s],Acc_x2[g],Acc_y2[g],Acc_z2[g],Gyro_x2[deg_s],Gyro_y2[deg_s],Gyro_z2[deg_s],Acc_x3[g],Acc_y3[g],Acc_z3[g],Gyro_x3[deg_s],Gyro_y3[deg_s],Gyro_z3[deg_s],Acc_x4[g],Acc_y4[g],Acc_z4[g],Gyro_x4[deg_s],Gyro_y4[deg_s],Gyro_z4[deg_s],sat[n]
24.05.2025 18:52:52.990,0,0,0,18.797647058823532,0,0,0,0.012591796875,-0.741873046875,0.6203984375,0.7413740458015268,-1.551908396946565,-4.510610687022901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 18:52:52.997,0,0,0,18.806470588235296,0,0,0,0.01234765625,-0.740896484375,0.61893359375,0.8558778625954199,-1.567175572519084,-4.502977099236642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 18:52:53.004,0,0,0,18.809411764705885,0,0,0,0.01234765625,-0.741384765625,0.619421875,1.0467175572519083,-1.5595419847328245,-4.495343511450382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 18:52:53.012,0,0,0,18.809411764705885,0,0,0,0.011859375,-0.741384765625,0.61991015625,1.1688549618320612,-1.5748091603053436,-4.480076335877863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 18:52:53.019,0,0,0,18.81235294117647,0,0,0,0.012103515625,-0.741384765625,0.62088671875,1.1688549618320612,-1.5595419847328245,-4.464809160305343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 18:52:53.028,0,0,0,18.81529411764706,0,0,0,0.0128359375,-0.74162890625,0.621619140625,0.9551145038167939,-1.5824427480916032,-4.495343511450382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 18:52:53.035,0,0,0,18.81529411764706,0,0,0,0.0128359375,-0.741873046875,0.621375,0.787175572519084,-1.567175572519084,-4.510610687022901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 18:52:53.042,0,0,0,18.81529411764706,0,0,0,0.0138125,-0.741873046875,0.621375,0.6650381679389313,-1.5595419847328245,-4.533511450381679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 18:52:53.050,0,0,0,18.81529411764706,0,0,0,0.0138125,-0.7421171875,0.621130859375,0.6726717557251909,-1.567175572519084,-4.52587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 18:52:53.057,0,0,0,18.81235294117647,0,0,0,0.014544921875,-0.741873046875,0.621130859375,0.6879389312977099,-1.5824427480916032,-4.510610687022901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 18:52:53.065,0,0,0,18.81529411764706,0,0,0,0.0147890625,-0.741873046875,0.620642578125,0.7108396946564886,-1.5824427480916032,-4.533511450381679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 18:52:53.072,0,0,0,18.81529411764706,0,0,0,0.015033203125,-0.7421171875,0.619666015625,0.7184732824427481,-1.5748091603053436,-4.502977099236642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 18:52:53.079,0,0,0,18.81823529411765,0,0,0,0.015033203125,-0.74260546875,0.619177734375,0.703206106870229,-1.567175572519084,-4.502977099236642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 18:52:53.086,0,0,0,18.821176470588238,0,0,0,0.015033203125,-0.742849609375,0.6184453125,0.7108396946564886,-1.5824427480916032,-4.495343511450382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 18:52:53.095,0,0,0,18.821176470588238,0,0,0,0.014544921875,-0.74260546875,0.6184453125,0.7566412213740458,-1.5900763358778627,-4.480076335877863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 18:52:53.102,0,0,0,18.821176470588238,0,0,0,0.014544921875,-0.7421171875,0.61893359375,0.8482442748091603,-1.5977099236641221,-4.480076335877863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 18:52:53.110,0,0,0,18.824117647058824,0,0,0,0.014056640625,-0.74162890625,0.6184453125,0.9093129770992366,-1.5900763358778627,-4.480076335877863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.05.2025 18:52:53.117,0,0,0,18.824117647058824,0,0,0,0.0138125,-0.741384765625,0.619421875,0.8787786259541985,-1.5824427480916032,-4.487709923664122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
